ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_MUNICIPIO_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,DS_OCUPACAO
2016,VITÓRIA DA CONQUISTA,VEREADOR,17224,17,PSL,VITORIA DA CONQUISTA,52,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA
2016,VITÓRIA DA CONQUISTA,VEREADOR,11000,11,PP,VITORIA DA CONQUISTA,38,MASCULINO,SUPERIOR COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VICE-PREFEITO,15,14,PTB,VITÓRIA DA CONQUISTA,66,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,77666,77,SD,CAMAÇARI,70,MASCULINO,SUPERIOR COMPLETO,PRETA,MILITAR REFORMADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,50123,50,PSOL,BOA NOVA,65,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2016,VITÓRIA DA CONQUISTA,VEREADOR,45455,45,PSDB,VITORIA DA CONQUISTA,35,FEMININO,SUPERIOR INCOMPLETO,BRANCA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,31190,31,PHS,VITÓRIA DA CONQUISTA,46,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,CABELEIREIRO E BARBEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,55033,55,PSD,VITORIA DA CONQUISTA,48,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20731,20,PSC,ITARANTIM,48,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,55777,55,PSD,POCOES,61,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,51111,51,PEN,VITÓRIA DA CONQUISTA,31,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,11444,11,PP,ITAPETINGA,40,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,ELETRICISTA E ASSEMELHADOS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40040,40,PSB,VITÓRIA DA CONQUISTA,44,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,77651,77,SD,ENCRUZILHADA,35,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,10333,10,PRB,GOVERNADOR VALADARES,33,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,43000,43,PV,VITÓRIA DA CONQUISTA,43,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,43444,43,PV,VITÓRIA DA CONQUISTA,38,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,TÉCNICO EM AGRONOMIA E AGRIMENSURA
2016,VITÓRIA DA CONQUISTA,VEREADOR,77456,77,SD,ILHÉUS,55,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,MILITAR REFORMADO
2016,VITÓRIA DA CONQUISTA,PREFEITO,45,45,PSDB,ITARANTIM,61,MASCULINO,SUPERIOR COMPLETO,BRANCA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,65000,65,PC do B,SEABRA,37,MASCULINO,SUPERIOR COMPLETO,PARDA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13300,13,PT,SAO PAULO,41,FEMININO,SUPERIOR COMPLETO,BRANCA,ENFERMEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,40140,40,PSB,VITORIA DA CONQUISTA,50,MASCULINO,SUPERIOR COMPLETO,PRETA,SERVIDOR PÚBLICO ESTADUAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,40789,40,PSB,ITAPETINGA,46,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,45678,45,PSDB,VITORIA DA CONQUISTA,65,MASCULINO,SUPERIOR COMPLETO,BRANCA,SERVIDOR PÚBLICO FEDERAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,40333,40,PSB,BOM JESUS DA SERRA,56,FEMININO,SUPERIOR COMPLETO,BRANCA,NUTRICIONISTA E ASSEMELHADOS
2016,VITÓRIA DA CONQUISTA,VICE-PREFEITO,15,14,PTB,VITÓRIA DA CONQUISTA,66,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,23007,23,PPS,INAJA,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,45121,45,PSDB,BELO CAMPO,36,MASCULINO,SUPERIOR INCOMPLETO,PARDA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,54300,54,PPL,NOVA ANDRADINA,42,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,43433,43,PV,VITÓRIA DA CONQUISTA,41,FEMININO,SUPERIOR COMPLETO,PRETA,ADMINISTRADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,20888,20,PSC,VITÓRIA DA CONQUISTA,36,FEMININO,SUPERIOR INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,65112,65,PC do B,POTIRAGUÁ,39,FEMININO,SUPERIOR COMPLETO,PARDA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,17777,17,PSL,NOVA CANAA,68,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2016,VITÓRIA DA CONQUISTA,VEREADOR,23999,23,PPS,ITAMBE,50,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,10111,10,PRB,VITÓRIA DA CONQUISTA,35,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,COMERCIÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20300,20,PSC,BARUERI,35,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40900,40,PSB,VITÓRIA DA CONQUISTA,41,FEMININO,SUPERIOR COMPLETO,PARDA,SECRETÁRIO E DATILÓGRAFO
2016,VITÓRIA DA CONQUISTA,VEREADOR,45355,45,PSDB,VITORIA DA CONQUISTA,42,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,14125,14,PTB,VITÓRIA DA CONQUISTA,61,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,14333,14,PTB,PEDRA AZUL,64,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,23888,23,PPS,VITÓRIA DA CONQUISTA,53,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,15456,15,PMDB,VITÓRIA DA CONQUISTA,59,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,AGRICULTOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,23300,23,PPS,LICÍNIO DE ALMEIDA,52,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA
2016,VITÓRIA DA CONQUISTA,VEREADOR,18018,18,REDE,NOVA FRIBURGO,57,MASCULINO,SUPERIOR COMPLETO,BRANCA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,11777,11,PP,SALVADOR,40,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,10700,10,PRB,VITÓRIA DA CONQUISTA,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,SERRALHEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,17456,17,PSL,NATUBA,61,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,CANTOR E COMPOSITOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,65444,65,PC do B,VITÓRIA DA CONQUISTA,47,MASCULINO,SUPERIOR INCOMPLETO,PRETA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,77555,77,SD,VITÓRIA DA CONQUISTA,22,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,54054,54,PPL,VITÓRIA DA CONQUISTA,54,MASCULINO,SUPERIOR COMPLETO,PARDA,MÉDICO
2016,VITÓRIA DA CONQUISTA,VEREADOR,23190,23,PPS,SALVADOR,64,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,45554,45,PSDB,VITORIA DA CONQUISTA,47,FEMININO,LÊ E ESCREVE,PARDA,ARTESÃO
2016,VITÓRIA DA CONQUISTA,VEREADOR,55432,55,PSD,VOLTA REDONDA,64,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA
2016,VITÓRIA DA CONQUISTA,VEREADOR,77770,77,SD,VITÓRIA DA CONQUISTA,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77123,77,SD,ANAGÉ,38,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15222,15,PMDB,VITÓRIA DA CONQUISTA,38,MASCULINO,ENSINO MÉDIO INCOMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40456,40,PSB,VITORIA DA CONQUISTA,32,MASCULINO,SUPERIOR COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,15620,15,PMDB,ANAGE,69,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,PRODUTOR AGROPECUÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,45111,45,PSDB,VITORIA DA CONQUISTA,34,MASCULINO,SUPERIOR COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,55333,55,PSD,VITORIA DA CONQUISTA,28,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,12350,12,PDT,VITORIA DA CONQUISTA,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23230,23,PPS,VITÓRIA DA CONQUISTA,28,FEMININO,SUPERIOR COMPLETO,BRANCA,ADMINISTRADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,20555,20,PSC,ITAPETINGA,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,PROFESSOR DE ENSINO FUNDAMENTAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,36444,36,PTC,ITAMBÉ,48,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,PUBLICITÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,23321,23,PPS,VITORIA DA CONQUISTA,49,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,55123,55,PSD,CONCEICAO DO COITE,51,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,12100,12,PDT,ANAGÉ,32,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,COMERCIÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,36190,36,PTC,ALAGOINHAS,34,MASCULINO,SUPERIOR COMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,23544,23,PPS,PARAMIRIM,62,FEMININO,LÊ E ESCREVE,PRETA,ECONOMISTA DOMÉSTICO
2016,VITÓRIA DA CONQUISTA,VEREADOR,23333,23,PPS,ITARANTIM,44,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40180,40,PSB,VITORIA DA CONQUISTA,33,FEMININO,SUPERIOR COMPLETO,PARDA,ADMINISTRADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,20277,20,PSC,ITABUNA,34,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15696,15,PMDB,VITORIA DA CONQUISTA,42,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,22222,22,PR,VITORIA DA CONQUISTA,41,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,20192,20,PSC,ITAPETINGA,54,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,77652,77,SD,TABOÃO DA SERRA,30,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,17888,17,PSL,VITORIA DA CONQUISTA,48,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,15123,15,PMDB,VITÓRIA DA CONQUISTA,66,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2016,VITÓRIA DA CONQUISTA,VICE-PREFEITO,13,55,PSD,VITÓRIA DA CONQUISTA,61,FEMININO,SUPERIOR COMPLETO,PRETA,CONTADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,65111,65,PC do B,VITÓRIA DA CONQUISTA,41,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,"TÉCNICO DE OBRAS CIVIS, ESTRADAS, SANEAMENTO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,10222,10,PRB,CAETANOS,42,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,FOTÓGRAFO E ASSEMELHADOS
2016,VITÓRIA DA CONQUISTA,VEREADOR,11333,11,PP,VITORIA DA CONQUISTA,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40000,40,PSB,VITÓRIA DA CONQUISTA,55,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,19333,19,PTN,GUANAMBI,44,MASCULINO,SUPERIOR INCOMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20600,20,PSC,MANUQUE,56,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23400,23,PPS,SÃO PAULO,41,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,CABELEIREIRO E BARBEIRO
2016,VITÓRIA DA CONQUISTA,PREFEITO,15,15,PMDB,VITORIA DA CONQUISTA,68,MASCULINO,SUPERIOR COMPLETO,PARDA,JORNALISTA E REDATOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,15333,15,PMDB,VITÓRIA DA CONQUISTA,26,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,13136,13,PT,VITORIA DA CONQUISTA,36,FEMININO,SUPERIOR COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,20999,20,PSC,PLANALTO,22,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,GARÇOM
2016,VITÓRIA DA CONQUISTA,VEREADOR,10123,10,PRB,SÃO PAULO,56,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PRETA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,25878,25,DEM,CANDIDO SALES,55,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,PREFEITO,50,50,PSOL,SÃO PAULO,43,MASCULINO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20222,20,PSC,VITÓRIA DA CONQUISTA,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,25069,25,DEM,VITORIA DA CONQUISTA,66,FEMININO,LÊ E ESCREVE,BRANCA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,10555,10,PRB,VITÓRIA DA CONQUISTA,53,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,17999,17,PSL,VITORIA DA CONQUISTA,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,12120,12,PDT,VITORIA DA CONQUISTA,41,FEMININO,SUPERIOR COMPLETO,BRANCA,AGENTE ADMINISTRATIVO
2016,VITÓRIA DA CONQUISTA,VEREADOR,27567,27,PSDC,ITUAÇU,65,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,PRODUTOR AGROPECUÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13456,13,PT,VITORIA DA CONQUISTA,42,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,AGRICULTOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,77323,77,SD,VITÓRIA DA CONQUISTA,48,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,11111,11,PP,VITORIA DA CONQUISTA,45,MASCULINO,SUPERIOR COMPLETO,BRANCA,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA
2016,VITÓRIA DA CONQUISTA,VEREADOR,55999,55,PSD,VITORIA DA CONQUISTA,45,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,55125,55,PSD,EUNAPOLIS,39,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,20023,20,PSC,VITÓRIA DA CONQUISTA,32,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,36555,36,PTC,BOM JESUS DA LAPA,36,MASCULINO,SUPERIOR INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,65567,65,PC do B,ANAGÉ,59,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PRETA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,23192,23,PPS,VITÓRIA DA CONQUISTA,53,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,28111,28,PRTB,ARACAJÚ,52,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20160,20,PSC,VITÓRIA DA CONQUISTA,43,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,43222,43,PV,VITÓRIA DA CONQUISTA,40,FEMININO,SUPERIOR COMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13000,13,PT,VITORIA DA CONQUISTA,37,FEMININO,SUPERIOR COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,15020,15,PMDB,ENCRUZILHADA,52,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES"
2016,VITÓRIA DA CONQUISTA,VEREADOR,77789,77,SD,SERRA BRANCA,65,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15151,15,PMDB,MONTES CLAROS,35,MASCULINO,SUPERIOR COMPLETO,BRANCA,ODONTÓLOGO
2016,VITÓRIA DA CONQUISTA,VEREADOR,18400,18,REDE,VITÓRIA DA CONQUISTA,29,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,ALMOXARIFE
2016,VITÓRIA DA CONQUISTA,VEREADOR,70251,70,PT do B,CAATIBA,55,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
